geoid,intptlat,intptlon,geometry
10100US060730098052000,32.8176439,-117.0324717,POINT (-117.032471726728 32.81764413697912)
10100US060730020012008,32.777905,-117.1115245,POINT (-117.1115244564577 32.77790500046949)
10100US060730020012000,32.7773715,-117.1001968,POINT (-117.0996992645338 32.77663452583168)
10100US060730020012019,32.777771,-117.1105835,POINT (-117.1105834501724 32.77777102829328)
10100US060730020011027,32.7657707,-117.104976,POINT (-117.1049760056571 32.76577070411458)
10100US060730020011026,32.7657916,-117.1054989,POINT (-117.1054989112597 32.76579157611523)
10100US060730020011024,32.7658366,-117.1065306,POINT (-117.1065306037851 32.76583665033731)
10100US060730020011020,32.7674207,-117.1080044,POINT (-117.1080043791707 32.76742073420434)
10100US060730020011017,32.7680911,-117.1055391,POINT (-117.1055391434252 32.76809109844983)
10100US060730020011018,32.7676128,-117.1067819,POINT (-117.1067818862479 32.76761281307871)
10100US060730020011014,32.7688024,-117.108244,POINT (-117.1082440202802 32.76880242138455)
10100US060730020011021,32.7686677,-117.109298,POINT (-117.1092980126479 32.76866765366239)
10100US060730020011013,32.7697368,-117.1087408,POINT (-117.1087407628609 32.76973676274114)
10100US060730020011016,32.7688701,-117.1055868,POINT (-117.1055868042992 32.76887012613582)
10100US060730020011011,32.7711684,-117.1096558,POINT (-117.1096558107946 32.77116837941785)
10100US060730020011010,32.7705634,-117.1077339,POINT (-117.1077339302361 32.77056340310675)
10100US060730020011003,32.7714376,-117.1074027,POINT (-117.1074027221435 32.77143759027642)
10100US060730020011000,32.7745343,-117.1064366,POINT (-117.1064366259008 32.7745342537589)
10100US060730020011001,32.7744198,-117.1075034,POINT (-117.1075033815133 32.7744197735426)
10100US060730020011002,32.7728034,-117.1070299,POINT (-117.1070299003721 32.7728034221274)
10100US060730020011005,32.7719314,-117.1052214,POINT (-117.1052213798296 32.77193139849358)
10100US060730020011008,32.7712323,-117.1018399,POINT (-117.1018399496464 32.77123231959973)
10100US060730020011009,32.7712704,-117.1010493,POINT (-117.1010493331281 32.77127036231626)
10100US060730085123007,32.8021978,-117.1855506,POINT (-117.1855505735224 32.8021978189015)
10100US060730085123004,32.8141384,-117.1855147,POINT (-117.1855147203595 32.81413844179058)
10100US060730085123005,32.807183,-117.1883372,POINT (-117.1883371761202 32.80718300914921)
10100US060730085123009,32.8048285,-117.1893538,POINT (-117.1893538520805 32.80482846844716)
10100US060730188033020,33.271189,-117.214043,POINT (-117.2140429696526 33.27118897444755)
10100US060730091041002,32.7836471,-117.2019115,POINT (-117.2019115051688 32.7836471011808)
10100US060730111002014,32.6969883,-117.1786187,POINT (-117.1786186599734 32.69698829130095)
10100US060730110001011,32.6959927,-117.172092,POINT (-117.1720920407182 32.69599265962752)
10100US060730085033012,32.8178564,-117.2025788,POINT (-117.2025787835486 32.8178563627261)
10100US060730091022010,32.7987907,-117.1939957,POINT (-117.1939957193818 32.79879074339376)
10100US060730091042004,32.7782648,-117.188052,POINT (-117.1875158735017 32.77766805709947)
10100US060730091071003,32.7687976,-117.1883965,POINT (-117.1883965479554 32.76879760250475)
10100US060730090001003,32.7817344,-117.1749152,POINT (-117.1749151962255 32.78173436700159)
10100US060730001001038,32.7500104,-117.1819854,POINT (-117.1819854325952 32.75001037223407)
10100US060730110002023,32.6912406,-117.1735089,POINT (-117.1735088707055 32.69124056950769)
10100US060730110002025,32.691708,-117.1746162,POINT (-117.174616190513 32.69170803909212)
10100US060730094001249,32.8588031,-117.18457,POINT (-117.1845700389154 32.85880307968358)
10100US060730218001014,32.6887407,-117.1876197,POINT (-117.1876197441094 32.68874066065635)
10100US060730086004001,32.7907465,-117.1702585,POINT (-117.1702584773446 32.7907465252941)
10100US060730089011004,32.7795281,-117.1697163,POINT (-117.1697162958217 32.77952806425954)
10100US060730051002062,32.7030082,-117.1469798,POINT (-117.1469797933418 32.70300817707723)
10100US060730004002016,32.7493272,-117.1658243,POINT (-117.1658242593294 32.74932723766054)
10100US060730052001026,32.7144483,-117.1499374,POINT (-117.1499374122813 32.71444829944848)
10100US060730092014011,32.8035298,-117.1447736,POINT (-117.1447735972163 32.80352984871848)
10100US060730049003027,32.7031261,-117.1412979,POINT (-117.141297881055 32.70312606630778)
10100US060730004002010,32.7490946,-117.1613178,POINT (-117.161317801243 32.7490946044349)
10100US060730041002026,32.7124089,-117.1413567,POINT (-117.1413566569867 32.71240891976346)
10100US060730005001007,32.7613466,-117.1546827,POINT (-117.1546827232066 32.7613466387366)
10100US060730092014000,32.8045494,-117.1403898,POINT (-117.1403898401638 32.80454942886421)
10100US060730006003010,32.7501121,-117.1486093,POINT (-117.1486092666062 32.75011209684549)
10100US060730092014025,32.8010918,-117.1443617,POINT (-117.144361701934 32.8010918327268)
10100US060730212041063,32.798133,-116.7513728,POINT (-116.7570360734762 32.79385998099183)
10100US060730212022067,32.7756893,-116.7054323,POINT (-116.7054323152836 32.77568927732584)
10100US060730211001106,32.6693636,-116.6080775,POINT (-116.6080774700019 32.6693635913065)
10100US060730211001043,32.7133132,-116.502344,POINT (-116.502343959773 32.71331327058875)
10100US060730211003223,32.6854945,-116.5425213,POINT (-116.5376789742032 32.6860624196595)
10100US060730211001062,32.7020053,-116.6691103,POINT (-116.6691101647138 32.7020054750989)
10100US060730211001186,32.6405938,-116.6417058,POINT (-116.641705752333 32.64059380071411)
10100US060730211001017,32.7570044,-116.4930933,POINT (-116.4930933410545 32.75700440519683)
10100US060730211001032,32.7608094,-116.5627836,POINT (-116.5627836500597 32.76080939816594)
10100US060730211003310,32.6313084,-116.469881,POINT (-116.4698809850279 32.63130838130147)
10100US060730211002424,32.6017044,-116.3819854,POINT (-116.3819854251076 32.60170441260497)
10100US060730211003360,32.6032473,-116.4685531,POINT (-116.4685531048296 32.60324731001639)
10100US060730211003340,32.6134779,-116.4706211,POINT (-116.4706209649129 32.61347802793045)
10100US060730135051016,32.7389349,-116.9631549,POINT (-116.9631549226603 32.73893488980647)
10100US060730197011006,33.1874361,-117.268893,POINT (-117.2688930367911 33.18743609089339)
10100US060730193033025,33.246502,-117.2588253,POINT (-117.2588252467758 33.24650196282692)
10100US060730191071049,33.2106159,-116.9490023,POINT (-116.9490023174429 33.21061589998214)
10100US060730191011017,33.4049619,-117.0388953,POINT (-117.0388953459656 33.40496188403431)
10100US060730190011009,33.482261,-117.350818,POINT (-117.3522603967342 33.479625991683)
10100US060730185073026,33.2291583,-117.32461,POINT (-117.3246099783315 33.22915830209259)
10100US060730185073022,33.2298884,-117.3255859,POINT (-117.3255859379474 33.22988841964052)
10100US060730185043019,33.1842969,-117.3285662,POINT (-117.3285662240353 33.18429687047241)
10100US060730185043003,33.1889437,-117.3333826,POINT (-117.333382570306 33.18894372774398)
10100US060730185042005,33.2008649,-117.3425281,POINT (-117.342528115351 33.20086493690765)
10100US060730184001002,33.2046709,-117.3867165,POINT (-117.3867164419753 33.204670896185)
10100US060730184001016,33.202192,-117.3826293,POINT (-117.382629335145 33.20219201753849)
10100US060730187001218,33.4026697,-117.5781095,POINT (-117.5781094785542 33.40266971739652)
10100US060730182004001,33.1968671,-117.3684281,POINT (-117.3684281498402 33.19686706421292)
10100US060730181001018,33.1878926,-117.3622673,POINT (-117.3632671453988 33.18727913294214)
10100US060730162021079,32.8104032,-116.9761917,POINT (-116.9761917366545 32.81040321802357)
10100US060730162021096,32.8089517,-116.9655497,POINT (-116.9655497462552 32.8089516484427)
10100US060730212022000,32.8377295,-116.5560124,POINT (-116.5560122701525 32.83772979532607)
10100US060730212022017,32.8200906,-116.5858432,POINT (-116.585843260586 32.82009053044894)
10100US060730211001003,32.7928611,-116.573952,POINT (-116.5739488309293 32.79286247997039)
10100US060730212022042,32.8227538,-116.5977731,POINT (-116.5977730896022 32.8227537980224)
10100US060730212022020,32.8266518,-116.6241805,POINT (-116.6241805036013 32.82665177674932)
10100US060730212022006,32.8371245,-116.5795436,POINT (-116.5795433567999 32.83712472933293)
10100US060730022023013,32.7505841,-117.1091852,POINT (-117.1091852276266 32.75058414133022)
10100US060730212022013,32.842858,-116.6001484,POINT (-116.6001484090949 32.84285799980844)
10100US060730212022016,32.8198132,-116.5791298,POINT (-116.5791297576298 32.8198132219056)
10100US060730212021146,32.8286438,-116.6261382,POINT (-116.6261381913182 32.82864380373798)
10100US060730211003275,32.6158165,-116.5413158,POINT (-116.5413158094976 32.61581656823083)
10100US060730211001125,32.6131277,-116.5905927,POINT (-116.590592688618 32.61312770572985)
10100US060730211001122,32.6112808,-116.5940909,POINT (-116.5940908740443 32.61128081684508)
10100US060730211001123,32.6148495,-116.5876179,POINT (-116.5876179084537 32.61484947020267)
10100US060730211001013,32.7638089,-116.5723526,POINT (-116.5723526284041 32.76380893713748)
10100US060730211001030,32.7615742,-116.5689561,POINT (-116.5689561647468 32.76157426901188)
10100US060730211003254,32.6804136,-116.5118149,POINT (-116.511814930533 32.68041364937461)
10100US060730211003233,32.6783378,-116.5046255,POINT (-116.5046255421892 32.67833782194541)
10100US060730211002321,32.6688476,-116.328643,POINT (-116.3286429353965 32.6688475801949)
10100US060730210002066,33.319078,-116.3955502,POINT (-116.3955501620512 33.3190782011281)
10100US060730210002016,33.3831294,-116.4512355,POINT (-116.4512354800766 33.38312941361714)
10100US060730179004002,33.156764,-117.3411023,POINT (-117.3411023264963 33.1567640058304)
10100US060730179002030,33.1572966,-117.3457081,POINT (-117.3457081001673 33.15729660009139)
10100US060730179002025,33.1598098,-117.3497216,POINT (-117.3497216052825 33.15980977335806)
10100US060730221003015,33.1031105,-117.2769044,POINT (-117.2769043925533 33.10311046378105)
10100US060730178114010,33.1096149,-117.3123435,POINT (-117.3123434885162 33.10961487655217)
10100US060730076003085,32.7765159,-117.2516508,POINT (-117.2516507961488 32.77651593833846)
10100US060730206013021,33.1084941,-117.0749282,POINT (-117.0749282053366 33.10849413424963)
10100US060730075021011,32.7435561,-117.2472717,POINT (-117.2472717364453 32.74355611311186)
10100US060730075013012,32.7493633,-117.244917,POINT (-117.2449170032136 32.74936330620957)
10100US060730074003005,32.7468925,-117.2391486,POINT (-117.2391485854172 32.7468924706469)
10100US060730200142010,33.099057,-117.2586601,POINT (-117.2586600810776 33.09905700784844)
10100US060730211002273,32.6805478,-116.3189403,POINT (-116.3189403413078 32.68054781043296)
10100US060730207091151,33.1108988,-117.0170709,POINT (-117.0170709059542 33.11089884639825)
10100US060730201032001,33.173226,-117.053354,POINT (-117.0533540461221 33.17322604425524)
10100US060730207101024,33.0778793,-116.9870697,POINT (-116.9870696580507 33.07787928247384)
10100US060730208092027,33.0198719,-116.8387907,POINT (-116.8387907073342 33.01987191507755)
10100US060730213021142,32.6229798,-116.6910754,POINT (-116.6910754029473 32.6229797904037)
10100US060730170201019,33.0636433,-117.0155714,POINT (-117.0155713664064 33.06364329656422)
10100US060730186034006,33.2041281,-117.3739976,POINT (-117.3739976191867 33.20412809436325)
10100US060730185044009,33.1911032,-117.345568,POINT (-117.3455679967682 33.19110324814937)
10100US060730078002001,32.8097819,-117.2195327,POINT (-117.2195327476147 32.80978189906577)
10100US060730078002003,32.8090858,-117.2188813,POINT (-117.2188812605013 32.80908584309075)
10100US060730078002026,32.8080962,-117.2170277,POINT (-117.2170276814524 32.80809622898804)
10100US060730085031027,32.8077443,-117.2166067,POINT (-117.2166066766181 32.80774429106429)
10100US060730091014008,32.8030086,-117.2131667,POINT (-117.2131667959687 32.80300862174062)
10100US060730091014010,32.7978296,-117.2098637,POINT (-117.2098637188503 32.79782963860618)
10100US060730133141056,32.6290253,-116.951396,POINT (-116.9504117139105 32.62952076380808)
10100US060730187001573,33.3037629,-117.3229841,POINT (-117.322984043463 33.30376298006479)
10100US060730209021270,32.8744858,-116.4198726,POINT (-116.4198726147174 32.87448576396082)
10100US060730203061059,33.1285103,-117.1505896,POINT (-117.1505896271755 33.12851028183788)
10100US060730209021088,32.9755056,-116.5996117,POINT (-116.5996118346198 32.97550564903293)
10100US060730209042018,33.0764993,-116.582846,POINT (-116.5828460311338 33.0764993108326)
10100US060730008001003,32.747938,-117.1416503,POINT (-117.1416503325392 32.74793801953232)
10100US060730021004002,32.759495,-117.1111005,POINT (-117.1111004863681 32.75949502184756)
10100US060730021003013,32.7561294,-117.1063768,POINT (-117.1063768062589 32.75612943138928)
10100US060730021003004,32.7580077,-117.1084407,POINT (-117.1084406687226 32.75800771397022)
10100US060730021003002,32.7579825,-117.107416,POINT (-117.1074160487516 32.75798247706273)
10100US060730021003000,32.7579782,-117.1063603,POINT (-117.1063602647668 32.75797816719027)
10100US060730021002013,32.7560958,-117.1013305,POINT (-117.1013304929584 32.75609581936671)
10100US060730021002012,32.7560973,-117.1021311,POINT (-117.1021310650215 32.75609733213514)
10100US060730021002008,32.7561107,-117.1042453,POINT (-117.1042452873904 32.75611065990998)
10100US060730021002001,32.7579628,-117.1042288,POINT (-117.1042288188581 32.7579628456421)
10100US060730021002000,32.7580248,-117.1033455,POINT (-117.1033455361221 32.75802484929483)
10100US060730021001035,32.7590924,-117.1079111,POINT (-117.1079110600361 32.75909240612231)
10100US060730021001022,32.7599469,-117.108585,POINT (-117.1085849839081 32.75994691800853)
10100US060730021001020,32.761964,-117.108676,POINT (-117.1086760232838 32.76196396871172)
10100US060730021001030,32.7600793,-117.1055795,POINT (-117.1055794772452 32.76007932282195)
10100US060730021001014,32.761814,-117.1055603,POINT (-117.1055602584092 32.7618140179091)
10100US060730021001011,32.7630224,-117.1068237,POINT (-117.1068237452069 32.76302242396737)
10100US060730021001017,32.7618322,-117.1076128,POINT (-117.107612781227 32.76183224568179)
10100US060730021001007,32.7635112,-117.1078439,POINT (-117.1078438634761 32.76351117985332)
10100US060730021001009,32.7634941,-117.1057879,POINT (-117.1057879399793 32.763494082335)
10100US060730021001000,32.7640726,-117.1050008,POINT (-117.1050007981064 32.76407263465704)
10100US060730020022016,32.759979,-117.0986313,POINT (-117.0986313146266 32.75997897152529)
10100US060730020022007,32.7614591,-117.0920461,POINT (-117.0920461035298 32.76145912420066)
10100US060730020022011,32.7615358,-117.0930321,POINT (-117.0930320827282 32.7615358226379)
10100US060730020022002,32.7627318,-117.093926,POINT (-117.0939260474157 32.76273181935761)
10100US060730020022001,32.7651726,-117.0940267,POINT (-117.0940267486142 32.76517270609275)
10100US060730091061027,32.7716834,-117.2044352,POINT (-117.2044351997313 32.7716833728206)
10100US060730162021050,32.8165684,-116.9693125,POINT (-116.9693124897465 32.81656837931014)
10100US060730162021075,32.8188891,-116.9777774,POINT (-116.9777774180529 32.81888914215821)
10100US060730162021032,32.8179861,-116.9630905,POINT (-116.9630905097181 32.81798613816191)
10100US060730162011015,32.8099988,-116.9846588,POINT (-116.9846587855508 32.80999885357672)
10100US060730162011000,32.8153245,-116.9809021,POINT (-116.9809020611362 32.81532446887486)
10100US060730162012019,32.8159789,-116.9862438,POINT (-116.9862437824836 32.81597888741143)
10100US060730162012004,32.8217741,-116.9818179,POINT (-116.981817905168 32.8217741626719)
